Age,Income,Credit_History,Loan_Amount,Existing_Debt,Employment_Status,Credit_Score
19,34194,2,46159,7643,0,0.0
48,32448,0,33327,16453,1,0.0
31,40924,0,7285,17573,1,0.0
19,33528,2,13862,2902,1,1.0
46,39402,2,6728,13762,0,0.0
32,14352,2,16430,11308,0,0.0
29,10184,2,39017,5895,1,0.0
54,20384,2,38646,7550,0,0.0
45,24319,2,33922,3910,0,0.0
37,30449,0,16543,11964,1,0.0
56,20426,2,31563,2155,1,0.0
41,17504,1,30553,7956,1,0.0
38,43368,2,45470,13741,1,0.0
27,48305,1,12578,9563,0,0.0
63,42094,1,26263,15466,0,0.0
31,24685,1,15668,18299,1,0.0
54,18724,2,21922,14213,0,0.0
35,15084,2,17232,4351,0,0.0
41,44810,1,14092,7468,0,0.0
31,26741,2,39234,13241,1,0.0
51,26761,0,48975,14897,1,0.0
29,23336,0,45482,4455,1,0.0
39,30872,0,23117,7691,1,0.0
23,23414,0,38258,17597,1,0.0
53,14797,2,36190,10332,0,0.0
62,13307,1,28095,13441,1,0.0
53,42568,2,23302,9052,1,1.0
39,12596,0,15226,9181,0,0.0
31,27167,2,45934,12771,1,0.0
33,32308,2,15903,2923,0,0.0
53,34215,0,27409,17816,0,0.0
42,21795,1,47446,340,1,0.0
49,24984,2,19885,10569,0,0.0
50,22134,2,11099,14206,0,0.0
62,20782,0,31076,1198,0,0.0
53,31651,1,47927,4296,1,0.0
37,34022,0,14726,15976,0,0.0
35,28922,0,14540,13030,0,0.0
55,24618,2,13102,15462,0,0.0
20,27245,1,17754,15510,0,0.0
40,28260,0,41612,9483,0,0.0
49,20027,2,38363,4934,1,0.0
62,23986,0,13330,11831,0,0.0
33,13526,2,5241,19471,0,0.0
22,36261,1,23747,6073,1,1.0
21,11622,0,5134,16839,0,0.0
38,48286,1,32835,5853,0,0.0
57,39533,1,25145,3250,0,0.0
31,45425,2,40394,257,1,0.0
56,28316,0,48084,16865,1,0.0
48,18699,0,36119,4730,1,0.0
31,23955,2,36093,11305,0,0.0
23,41543,2,12179,17780,0,0.0
29,45424,1,39278,5418,1,0.0
33,26673,0,24180,5171,1,0.0
34,33395,0,11907,10818,1,0.0
62,48626,2,42280,6202,1,0.0
40,33707,2,42070,14639,1,0.0
31,29213,2,48728,6178,0,0.0
24,20401,0,9406,17031,0,0.0
63,31196,0,35003,13298,0,0.0
49,35976,1,24748,1611,0,0.0
32,18758,2,28152,13908,0,0.0
61,11473,1,14591,3586,0,0.0
34,23281,0,14742,6080,0,0.0
58,42548,1,8411,12781,0,0.0
64,28371,1,21466,17142,0,0.0
61,38363,1,43464,13971,1,0.0
51,22057,2,34698,17016,0,0.0
22,29644,0,48880,329,0,0.0
62,38123,2,15475,5446,0,0.0
44,33874,1,36108,12245,1,0.0
40,33123,2,23824,10366,1,0.0
57,24281,0,10760,17368,0,0.0
31,13251,0,23166,668,0,0.0
32,32289,1,36891,13326,0,0.0
60,15054,1,30180,14822,0,0.0
50,44484,2,44194,16825,1,0.0
48,11310,0,21088,19309,1,0.0
52,39146,0,17525,4020,0,0.0
34,39312,2,45674,18757,1,0.0
45,40981,0,13922,3126,1,0.0
36,14257,1,19282,2933,1,0.0
63,25846,1,39846,19752,1,0.0
40,32483,2,22361,3806,0,0.0
49,36558,2,34586,15095,1,0.0
57,23012,2,45561,8066,1,0.0
30,43236,1,6637,11509,0,0.0
37,48673,2,18916,8261,0,0.0
52,38931,0,35926,12768,0,0.0
22,42076,2,47941,4585,0,0.0
26,24801,0,24684,5817,1,0.0
46,19628,1,41772,116,0,0.0
23,18728,0,21966,15616,1,0.0
42,27335,0,30035,18197,0,0.0
48,38570,0,15168,14942,1,0.0
39,32459,1,13475,17287,0,0.0
19,17077,0,32473,8685,0,0.0
62,11971,0,40166,3858,1,0.0
22,43959,2,39006,14138,0,0.0
44,13046,2,8466,19067,0,0.0
42,22703,2,26902,3730,0,0.0
25,18043,0,10363,6628,0,0.0
18,47676,0,40934,12882,0,0.0
37,12804,1,38547,5443,0,0.0
61,20176,0,7134,1540,0,0.0
40,13936,0,46379,8088,0,0.0
49,41174,1,31402,7959,0,0.0
28,27096,0,32714,14464,0,0.0
56,33232,1,25073,17009,1,0.0
64,35909,1,19583,12571,1,0.0
41,18366,2,42723,15406,1,0.0
28,29589,0,46166,13499,1,0.0
46,16506,2,28756,6162,0,0.0
43,38842,0,24774,6797,1,0.0
33,27458,2,28634,4858,0,0.0
52,31831,1,36143,837,0,0.0
37,18783,1,12249,2015,1,0.0
63,21170,1,49830,15625,0,0.0
20,24609,1,36268,7234,1,0.0
18,33035,0,8796,4748,1,0.0
64,26208,0,23918,63,1,0.0
18,45178,2,23564,8221,1,1.0
34,23636,0,35712,2325,0,0.0
19,19039,0,33786,5850,1,0.0
46,24990,2,20312,4372,1,0.0
37,16441,1,30973,2879,0,0.0
23,18685,2,18207,2188,1,0.0
25,23778,2,6446,19165,0,0.0
46,36862,1,5951,12313,1,0.0
50,37273,2,6717,18529,1,0.0
20,38413,2,43681,16659,0,0.0
52,13956,2,16390,14908,0,0.0
22,16553,0,26194,17650,0,0.0
44,33253,1,20477,6576,1,1.0
61,33915,1,22980,4104,1,1.0
29,12365,2,35950,11135,1,0.0
37,16668,0,11594,15204,0,0.0
62,15000,1,49693,2319,0,0.0
37,13675,1,24600,16415,1,0.0
26,22907,2,14098,17235,0,0.0
56,27336,2,16942,15838,1,0.0
21,29684,2,19012,10256,1,0.0
36,38311,1,35702,7720,0,0.0
55,25136,2,15346,11736,0,0.0
44,22219,2,19428,1807,1,0.0
62,13247,2,10755,12051,0,0.0
60,14415,0,11283,6063,1,0.0
30,16472,2,6337,10390,0,0.0
30,32380,1,48455,3562,0,0.0
39,47616,2,25857,19582,0,0.0
45,37280,1,29936,4504,1,1.0
64,31859,0,44594,7985,1,0.0
62,43805,0,32640,10084,1,0.0
39,18262,2,43435,12631,1,0.0
60,21066,1,21214,16325,0,0.0
36,25554,2,46532,14006,0,0.0
25,17008,2,31531,19331,1,0.0
25,32315,1,13013,4123,1,1.0
59,25263,1,40812,11292,1,0.0
43,26238,1,10018,12921,0,0.0
43,48410,1,23617,11880,0,0.0
40,26489,1,32868,5599,0,0.0
60,27153,0,45235,71,1,0.0
30,34283,0,47774,10349,1,0.0
45,21687,0,36090,5516,0,0.0
26,32998,1,41809,12519,1,0.0
37,38887,1,6889,12269,1,0.0
36,14355,1,29060,8234,0,0.0
56,43701,2,15091,4360,1,1.0
29,15906,0,24039,1831,0,0.0
32,22572,0,48289,16429,1,0.0
48,22279,2,8718,7392,1,0.0
31,20611,2,26919,18059,1,0.0
28,18261,0,47016,7268,0,0.0
43,14474,1,14698,11544,0,0.0
59,35878,0,39398,6381,1,0.0
44,38390,1,26444,9461,1,1.0
28,36925,0,22375,6834,0,0.0
55,26638,0,42358,19407,1,0.0
51,33471,2,11866,19174,1,0.0
60,14787,2,33544,1012,0,0.0
36,17862,1,46990,14772,1,0.0
23,20663,1,9921,19891,1,0.0
63,26120,0,46522,4802,1,0.0
55,32740,2,37759,18455,1,0.0
59,46510,1,27665,7530,0,0.0
45,12035,1,29942,10197,0,0.0
18,44735,1,11249,2317,0,0.0
52,11852,0,5793,18559,1,0.0
57,49386,1,32679,12830,0,0.0
25,18303,1,18993,11321,1,0.0
64,10164,2,38754,18756,1,0.0
24,49726,2,30533,5225,1,0.0
28,44905,2,8595,6228,0,0.0
56,20215,0,7256,14786,1,0.0
21,40694,2,17101,9656,1,1.0
42,41253,2,34408,13533,1,0.0
29,34230,2,35946,11233,0,0.0
43,26925,2,48182,9250,1,0.0
55,16033,1,41944,6812,0,0.0
63,12665,0,12961,13275,0,0.0
29,37025,1,20416,7824,1,1.0
60,33533,1,43022,5455,1,0.0
54,22125,0,13429,15792,0,0.0
63,30998,1,18783,18888,0,0.0
41,48957,2,29290,10005,0,0.0
33,33057,0,39500,1502,0,0.0
30,23708,1,49021,7042,1,0.0
42,28072,1,38582,11543,1,0.0
21,15095,2,34285,19244,0,0.0
28,41495,1,44803,15556,0,0.0
49,11637,1,6186,1248,0,0.0
24,24670,1,23609,5010,1,0.0
63,48734,0,14176,6305,0,0.0
28,47438,0,30373,2139,0,0.0
45,38658,1,36955,13569,0,0.0
58,15203,1,26557,10989,0,0.0
40,31518,2,33738,13960,0,0.0
62,18669,0,30119,1152,0,0.0
40,12366,0,21903,3744,0,0.0
45,28910,0,15738,13472,0,0.0
60,41087,1,10041,15764,1,0.0
64,10366,2,28254,3907,1,0.0
43,19907,2,45527,13225,1,0.0
42,49374,1,14250,11603,0,0.0
46,40289,1,31812,19450,1,0.0
36,42780,2,30688,9483,0,0.0
50,29623,2,24790,2860,1,0.0
53,45085,0,5946,163,0,0.0
31,30426,1,41798,1714,1,0.0
31,17485,0,13327,3462,1,0.0
52,43024,2,6136,17824,0,0.0
47,35469,0,36915,10287,1,0.0
45,25903,2,30938,6227,1,0.0
34,13212,2,5554,19044,1,0.0
20,48943,0,28421,18074,1,0.0
33,37799,1,18233,233,0,0.0
63,26087,0,35893,1876,0,0.0
47,17446,0,41171,9153,0,0.0
46,39281,1,23638,19754,0,0.0
62,24877,1,5948,15183,0,0.0
32,34723,0,37702,6339,1,0.0
63,22943,2,46063,13193,0,0.0
42,20306,0,29193,17429,0,0.0
55,46784,2,12207,6091,0,0.0
59,30455,1,14238,4481,0,0.0
64,34491,1,12419,14312,0,0.0
55,15912,2,25410,4459,0,0.0
40,39974,0,10956,8033,1,0.0
42,37371,1,19625,6417,1,1.0
59,43210,2,28753,17791,0,0.0
24,45712,2,12322,207,0,0.0
39,13936,0,7614,4370,0,0.0
34,43166,2,49291,9944,1,0.0
35,35727,2,30539,8687,0,0.0
58,38368,0,8271,17285,1,0.0
27,12995,1,14029,11790,1,0.0
27,49097,1,10678,18133,0,0.0
24,44984,1,24572,4489,1,1.0
55,36563,2,34095,9108,1,0.0
44,32150,2,20571,6582,0,0.0
50,32061,0,48162,15738,1,0.0
18,39178,2,24718,8030,1,1.0
61,45336,2,20866,11593,0,0.0
51,10160,1,7198,2194,0,0.0
21,25648,2,14407,17343,1,0.0
34,46672,2,14072,10349,0,0.0
21,13573,2,22138,8585,0,0.0
60,44593,0,10217,11824,0,0.0
43,23786,2,36260,13493,0,0.0
21,38500,0,46660,13884,1,0.0
18,19815,1,15411,4538,0,0.0
24,31966,2,38138,4842,0,0.0
47,23794,0,39500,15089,0,0.0
26,41423,1,10259,18561,0,0.0
52,43944,2,34584,18183,1,0.0
25,31302,0,19116,7570,1,0.0
41,31264,0,27783,8696,1,0.0
36,29604,1,46949,17103,1,0.0
53,37835,2,26155,18371,1,0.0
60,17820,2,37389,5773,0,0.0
44,11499,2,38183,15376,1,0.0
49,33814,0,36048,2878,0,0.0
31,34089,2,37121,8825,1,0.0
35,17626,0,32541,12569,0,0.0
45,42746,0,41105,15586,1,0.0
46,26137,1,26642,18804,0,0.0
33,31260,0,45795,17708,1,0.0
52,46476,1,42825,17392,0,0.0
64,36283,1,44735,10525,1,0.0
48,11769,2,39388,11412,0,0.0
21,25634,1,33920,16787,1,0.0
54,49499,2,45761,11382,0,0.0
34,20965,1,36027,12039,0,0.0
56,37566,0,35480,16098,1,0.0
63,43143,2,12386,6772,0,0.0
43,29420,0,42661,6590,1,0.0
56,35236,2,26480,14647,0,0.0
58,16218,0,42624,15677,0,0.0
21,18495,1,8655,16504,1,0.0
47,43853,2,29868,6460,0,0.0
47,23073,2,36129,6281,0,0.0
39,21371,2,21463,19249,0,0.0
28,27594,1,35080,3731,1,0.0
19,21226,0,9308,13965,1,0.0
61,20046,1,23246,19975,0,0.0
29,47117,1,38386,11768,1,0.0
47,14965,1,16470,15104,1,0.0
53,23336,0,45882,18798,1,0.0
35,29843,1,17188,6635,0,0.0
43,27373,2,15669,19189,1,0.0
24,16654,1,16443,11498,0,0.0
18,41280,0,24629,5361,1,0.0
43,32407,2,31954,17849,0,0.0
40,12358,0,12235,10427,0,0.0
43,36583,1,14914,16787,0,0.0
62,38706,0,47849,6570,0,0.0
23,16360,2,33547,6346,1,0.0
23,13743,0,16593,8408,1,0.0
61,17159,2,45928,15674,1,0.0
25,42151,2,32885,15976,1,0.0
41,10518,1,14291,19197,1,0.0
39,26652,1,49978,14838,0,0.0
36,22925,2,9132,13086,0,0.0
54,15475,0,36683,805,1,0.0
35,46953,2,5844,19733,1,0.0
48,47929,1,36869,19200,1,0.0
54,19886,0,36516,7420,0,0.0
47,21465,2,39411,9379,0,0.0
59,21221,1,39031,13806,0,0.0
50,34395,2,40702,4257,1,0.0
27,12335,2,27523,18696,0,0.0
54,46442,2,44942,1995,1,0.0
29,14576,0,37983,14163,1,0.0
47,10500,1,9776,4995,0,0.0
44,36675,1,23724,18126,1,0.0
56,18083,2,19100,1155,1,0.0
26,25720,2,47467,19588,0,0.0
38,15543,2,38884,8585,0,0.0
29,13276,0,45518,15019,1,0.0
46,40635,1,18932,14887,1,0.0
50,34180,2,48700,7202,1,0.0
60,16613,1,26718,11834,1,0.0
32,11327,2,24640,4817,1,0.0
19,20666,1,47108,18424,1,0.0
56,36255,2,24560,18462,1,0.0
61,30130,0,11380,2864,1,0.0
35,32068,2,33829,5829,1,0.0
20,28946,2,34579,6249,0,0.0
24,30547,2,35200,5215,1,0.0
60,29701,2,24729,16041,0,0.0
35,15769,2,33537,5112,1,0.0
61,34883,1,47100,13341,0,0.0
55,23663,1,29125,9838,0,0.0
54,48686,0,10655,6339,1,0.0
50,47323,2,7448,2385,0,0.0
61,45162,1,19185,13449,0,0.0
48,32852,1,22211,11029,0,0.0
28,30388,2,27280,14782,0,0.0
21,43434,2,38971,5298,1,0.0
35,32102,0,44387,12624,0,0.0
21,31536,0,11798,19689,1,0.0
51,22355,1,22228,19704,0,0.0
46,12234,0,40739,12068,0,0.0
41,49103,1,39036,3526,1,0.0
39,41147,0,34309,12350,0,0.0
19,33659,2,9744,13703,1,0.0
61,49127,0,45503,1287,1,0.0
23,26560,1,19548,14802,1,0.0
59,33088,0,47589,4944,0,0.0
42,12928,1,8530,360,0,0.0
38,38184,1,42853,18358,1,0.0
33,30099,0,13995,3464,1,0.0
48,14274,0,29703,18610,0,0.0
31,34970,1,30527,5044,0,0.0
56,35744,2,40032,1850,1,0.0
45,47739,0,36430,5932,0,0.0
49,18389,1,5019,10916,1,0.0
45,27352,2,28241,3775,0,0.0
26,31148,1,12296,12579,1,0.0
62,41828,0,21333,817,0,0.0
39,12504,1,46516,2146,0,0.0
49,48774,1,23628,7833,0,0.0
22,38743,1,24367,6014,0,0.0
40,38894,0,16755,4958,1,0.0
22,40995,2,40493,16825,0,0.0
59,27748,2,26750,10484,1,0.0
49,33100,2,18025,10691,1,0.0
27,43691,2,9887,14631,1,0.0
56,32981,0,18658,19596,0,0.0
32,42708,1,10226,1896,1,1.0
24,20246,2,40596,1089,1,0.0
46,42486,2,8988,308,1,1.0
64,40340,0,26663,13771,1,0.0
20,29338,1,23853,17402,1,0.0
36,13086,1,23014,4493,0,0.0
27,35535,2,19239,12756,0,0.0
45,24860,2,41046,12384,0,0.0
46,27013,1,23422,19645,0,0.0
32,17407,0,26816,7084,0,0.0
52,43542,1,32055,15195,0,0.0
23,34935,1,11470,1357,1,1.0
29,44111,2,28461,82,1,1.0
64,20161,0,9761,8442,1,0.0
55,33581,0,26603,9285,0,0.0
30,42277,0,39155,5411,1,0.0
46,31400,2,26996,18771,1,0.0
36,21419,0,44978,17792,0,0.0
20,29283,0,38342,15035,0,0.0
25,10934,2,14913,15500,0,0.0
25,44754,1,46978,9290,0,0.0
37,31380,0,45564,3728,0,0.0
64,24016,1,34999,5294,1,0.0
21,48233,0,36748,12084,1,0.0
38,32695,1,37331,322,0,0.0
20,34952,1,49380,15836,0,0.0
62,25721,2,39224,2057,0,0.0
25,11505,2,39363,3060,0,0.0
40,15363,0,29692,16210,0,0.0
33,11010,0,12986,5635,1,0.0
30,29861,2,18146,3384,1,0.0
20,34125,0,47810,9453,0,0.0
26,19369,0,38599,10233,0,0.0
31,13857,2,26352,3456,0,0.0
30,36671,1,15973,3664,0,0.0
24,19864,0,23501,3096,1,0.0
32,42490,2,25866,13871,0,0.0
24,20120,0,23390,7565,0,0.0
55,30223,0,48531,4659,0,0.0
51,42150,2,46256,16532,1,0.0
58,12553,2,44528,5730,1,0.0
39,25489,0,46678,16081,0,0.0
41,14389,0,32712,10467,0,0.0
54,31950,1,10694,16998,1,0.0
61,21089,1,24463,8431,0,0.0
18,13051,2,26662,17296,1,0.0
27,48090,0,5010,3013,0,0.0
60,38805,2,42648,5409,1,0.0
33,39442,2,32515,11945,1,0.0
63,12555,0,15846,16542,0,0.0
25,22767,1,33026,15984,0,0.0
42,10458,2,21982,547,1,0.0
29,26066,2,22207,2900,0,0.0
42,14721,0,48357,7674,0,0.0
34,22446,1,42985,18649,0,0.0
43,16304,1,44854,8946,0,0.0
63,44688,0,17306,17118,1,0.0
31,23227,2,5312,11020,1,0.0
58,16298,0,48934,4317,1,0.0
53,49397,0,11671,1924,0,0.0
40,47914,1,28084,523,0,0.0
60,20306,2,49698,10938,0,0.0
23,12589,2,40260,14659,0,0.0
64,47078,1,47905,8809,1,0.0
22,45009,2,21614,15535,0,0.0
60,23601,2,15864,16298,1,0.0
42,17711,0,20224,17244,0,0.0
35,31364,0,49414,16183,1,0.0
30,43706,0,49543,13578,0,0.0
60,39610,2,5043,13424,1,0.0
31,47069,2,45300,17691,0,0.0
45,13970,2,29476,14101,1,0.0
35,13999,2,32500,19205,0,0.0
45,31034,1,33269,15503,0,0.0
44,46176,1,24841,11506,0,0.0
49,26632,2,43152,8226,0,0.0
64,23385,0,35931,16169,1,0.0
26,15950,0,10615,18484,1,0.0
57,45694,1,32961,14838,1,0.0
49,17975,1,37513,16820,0,0.0
37,31314,2,26890,12737,0,0.0
45,33398,2,31870,2572,0,0.0
50,35277,2,40763,12171,0,0.0
21,36761,2,49327,13920,1,0.0
63,41533,2,48302,16692,1,0.0
51,16966,0,29746,12552,1,0.0
20,16587,0,42109,16875,1,0.0
43,32880,2,34836,5308,1,0.0
25,15091,0,14831,16905,0,0.0
23,41130,2,38384,1914,1,0.0
33,27061,2,38007,13862,1,0.0
41,32293,1,43820,2925,1,0.0
56,11561,0,44222,3290,1,0.0
47,13656,0,34069,10333,0,0.0
62,31618,1,47816,19613,0,0.0
30,30530,0,46882,11040,0,0.0
22,31872,1,22196,19961,1,0.0
42,38330,0,9999,5609,1,0.0
37,26139,2,29026,2571,1,0.0
35,42977,1,6730,16616,0,0.0
64,14983,2,8424,9814,0,0.0
35,49909,2,43830,19036,0,0.0
19,31329,0,34716,1216,1,0.0
27,46734,1,36226,3539,0,0.0
62,18818,2,7207,521,0,0.0
64,20918,2,18031,11026,0,0.0
29,11250,1,33008,19450,1,0.0
64,14758,0,34484,11391,1,0.0
30,47131,2,8368,16724,0,0.0
64,12163,0,26855,10936,0,0.0
28,44621,1,7227,12138,0,0.0
36,27137,0,35322,12130,0,0.0
52,42103,1,48220,8250,1,0.0
56,31832,0,17817,16367,1,0.0
43,11868,0,18226,3253,0,0.0
63,29728,2,48877,16626,0,0.0
31,48006,0,49480,227,0,0.0
62,38029,2,36157,6703,0,0.0
61,49857,1,25764,12805,0,0.0
41,38183,1,23204,18986,1,0.0
58,32785,2,5188,8318,1,1.0
18,28940,0,35397,4430,1,0.0
60,15280,1,14414,4853,0,0.0
39,47012,1,42989,16291,0,0.0
40,12164,1,46438,9623,1,0.0
36,37188,2,11746,2168,0,0.0
35,24088,1,19331,2748,1,0.0
29,28405,1,16254,17692,0,0.0
45,12821,1,15217,1593,1,0.0
45,32516,1,20583,14785,1,0.0
50,20473,2,42380,17877,0,0.0
36,48737,2,39318,11444,0,0.0
45,22178,0,20800,15941,0,0.0
54,48936,1,35212,12552,1,0.0
43,37018,2,32492,4777,1,0.0
52,27097,0,37592,7108,0,0.0
51,24096,0,10233,8438,1,0.0
52,49971,1,27019,17466,1,0.0
57,13545,0,16447,13120,1,0.0
33,34798,2,19036,10,0,0.0
55,10863,0,15998,18390,1,0.0
30,26148,0,37801,3529,0,0.0
40,31009,2,29871,18676,0,0.0
39,27809,0,32076,14584,1,0.0
33,28688,0,49739,17328,1,0.0
45,10653,0,33152,18673,0,0.0
52,18129,0,6429,3343,1,0.0
62,36418,1,15381,18950,1,0.0
63,33118,1,6987,1759,0,0.0
25,10443,2,34319,15064,0,0.0
61,37041,0,27655,2228,1,0.0
39,33843,2,24266,14763,1,0.0
38,31053,1,48737,8459,0,0.0
43,40848,0,16889,14915,1,0.0
57,47874,0,6547,10390,0,0.0
38,47204,1,49275,11879,0,0.0
42,45807,0,38281,14935,0,0.0
58,38213,0,18550,16898,0,0.0
18,18291,1,10174,18127,0,0.0
23,26285,2,41334,9121,1,0.0
40,36886,2,25187,15787,1,0.0
40,23944,0,8938,1448,0,0.0
60,45505,1,6471,16582,0,0.0
60,33340,2,21721,18164,0,0.0
40,40025,2,12051,15206,0,0.0
49,11607,0,12444,11284,0,0.0
47,12953,2,32657,13857,0,0.0
30,15933,1,41180,19888,1,0.0
60,21386,2,34799,7672,0,0.0
35,14682,1,7392,13338,0,0.0
40,21154,1,20729,18951,1,0.0
32,19047,0,38744,9121,1,0.0
50,32993,2,48205,14835,0,0.0
38,20338,0,34709,5352,0,0.0
56,24323,2,41836,17803,0,0.0
40,47693,0,14895,9522,0,0.0
44,33634,0,22255,18941,0,0.0
62,36292,0,8409,7870,0,0.0
61,48551,2,17744,423,1,1.0
35,19917,0,6549,149,0,0.0
41,20145,1,20085,14647,0,0.0
64,39717,2,49467,16522,1,0.0
57,49491,1,25845,7065,0,0.0
59,26905,0,19736,11917,1,0.0
24,40273,0,40389,18254,1,0.0
37,36234,1,7529,18445,1,0.0
44,23349,0,48117,11010,0,0.0
23,11002,2,31932,14059,1,0.0
44,49034,1,13351,13830,1,0.0
26,42573,2,48062,13862,0,0.0
62,37803,2,16000,8181,1,1.0
48,21330,2,47959,4280,1,0.0
38,36504,0,44167,14445,1,0.0
43,24980,0,40349,5696,0,0.0
57,17017,1,27949,742,1,0.0
62,26011,1,32569,4181,1,0.0
30,28001,2,24318,12425,0,0.0
40,27044,0,23695,11729,1,0.0
37,48292,0,20168,1991,0,0.0
54,15250,0,42096,3705,1,0.0
45,33289,1,44591,13063,0,0.0
34,43087,0,25712,1016,0,0.0
45,20416,2,24500,8288,1,0.0
58,35159,2,8747,17378,1,0.0
19,46368,2,28208,8274,0,0.0
42,15279,0,39227,14382,1,0.0
58,35157,2,9430,4525,0,0.0
23,25494,2,23835,5209,1,0.0
28,35574,1,45099,16896,1,0.0
55,35333,1,33927,18306,0,0.0
23,43050,0,48948,1697,1,0.0
62,42263,0,13963,11677,1,0.0
28,42539,0,26425,18298,1,0.0
31,24030,0,22495,4753,1,0.0
19,32721,0,49271,6816,0,0.0
57,15166,1,17598,12168,0,0.0
20,17121,1,14786,8838,0,0.0
52,24677,1,15921,797,0,0.0
50,41241,2,47241,16140,1,0.0
41,26373,2,35253,14092,0,0.0
36,31873,1,24969,10875,0,0.0
35,47664,1,28985,16228,0,0.0
41,11293,0,16020,1225,1,0.0
62,32443,1,40141,5566,1,0.0
52,49725,0,34461,12394,0,0.0
18,28595,1,19352,13603,1,0.0
53,19740,0,20344,5922,1,0.0
42,22559,1,46301,12973,0,0.0
62,49044,0,18125,5036,0,0.0
60,31747,2,42491,2646,0,0.0
51,17973,2,24202,19115,1,0.0
42,25333,0,47232,8824,0,0.0
33,40129,0,5709,4694,1,0.0
51,10037,2,11992,5545,1,0.0
46,48758,1,38506,3681,0,0.0
36,42311,0,31354,414,1,0.0
40,48206,1,18233,11398,1,0.0
36,38207,2,9590,7199,0,0.0
42,43241,2,33706,10779,1,0.0
33,10058,0,18718,14083,1,0.0
26,12636,1,27471,7532,1,0.0
18,40635,2,41486,8221,1,0.0
59,24834,1,18105,15234,1,0.0
36,25577,2,45969,8321,1,0.0
50,37190,0,10081,7945,0,0.0
51,17296,1,47697,5189,0,0.0
33,31383,1,31718,4214,0,0.0
61,34660,0,25384,2374,0,0.0
57,12674,0,9545,3983,1,0.0
35,32820,0,10339,11333,0,0.0
51,29504,0,20353,207,0,0.0
42,35666,2,31376,12407,0,0.0
62,12076,1,33028,8139,0,0.0
23,47555,2,24100,9173,0,0.0
38,42406,0,9302,4302,0,0.0
23,35784,2,6809,12693,0,0.0
49,31125,2,33917,6911,0,0.0
58,33216,1,10830,111,0,0.0
60,12581,1,23381,15566,0,0.0
56,25600,1,7130,4709,0,0.0
48,40284,0,9412,17793,1,0.0
59,30171,0,15884,8897,0,0.0
27,35091,1,40564,5872,1,0.0
47,24333,2,29132,14482,0,0.0
35,40535,1,27707,18984,0,0.0
41,33487,0,35478,10807,1,0.0
26,20404,2,11745,16182,1,0.0
48,43700,0,42970,4857,1,0.0
32,28047,1,39323,11166,1,0.0
21,25577,1,16882,7498,1,0.0
57,34298,2,16764,5039,1,1.0
26,25015,1,29565,19327,1,0.0
62,35568,0,9443,8067,0,0.0
26,36204,0,18583,11412,1,0.0
43,41748,0,46290,8360,1,0.0
21,36267,2,15136,984,1,1.0
34,31236,0,26223,1107,1,0.0
33,42615,1,25342,13172,0,0.0
32,11104,2,14876,10270,1,0.0
52,27654,0,5746,4342,1,0.0
22,13646,0,39952,11165,1,0.0
22,31471,1,29330,1553,1,1.0
37,35906,1,19052,2002,1,1.0
32,31107,2,47344,16881,0,0.0
35,24878,0,37576,12591,0,0.0
64,19145,0,33606,1421,0,0.0
19,33042,1,36001,3474,1,0.0
46,28226,2,14210,8980,1,0.0
30,12802,1,20079,15769,0,0.0
21,34119,1,32154,12166,0,0.0
59,37185,2,33687,9418,0,0.0
62,16105,0,12148,12390,0,0.0
27,12749,0,17855,531,0,0.0
48,44129,0,33516,1619,0,0.0
58,34512,2,20473,17675,0,0.0
25,46541,2,35285,19508,0,0.0
20,23495,2,27557,4113,0,0.0
63,12064,2,47502,9319,0,0.0
26,40078,2,19219,12439,0,0.0
47,40011,1,49006,3911,1,0.0
28,15616,0,44965,7159,0,0.0
52,17975,2,39470,13160,1,0.0
54,20960,0,43297,13725,1,0.0
59,37992,2,44984,1107,1,0.0
30,31387,0,45423,5427,1,0.0
53,25324,1,43185,12836,1,0.0
30,16243,0,11324,14793,0,0.0
29,42628,0,25257,6496,1,0.0
54,19560,2,13313,1687,0,0.0
27,14923,0,31052,5987,0,0.0
26,49235,1,29603,16091,0,0.0
24,31325,1,26762,12747,0,0.0
19,37949,1,23508,3475,1,1.0
40,32821,2,21815,15918,1,0.0
56,16076,2,9974,18961,1,0.0
57,32032,2,25161,18916,0,0.0
56,18001,2,34730,2029,1,0.0
38,25303,2,17723,9335,0,0.0
40,26457,1,20473,5418,1,0.0
46,22303,0,6085,6190,0,0.0
31,25128,1,27579,15658,0,0.0
43,28280,2,27643,11935,1,0.0
22,49427,1,31670,11782,1,0.0
48,41644,0,23869,14580,0,0.0
42,48014,2,20771,11990,1,0.0
48,16967,1,46060,9939,0,0.0
37,16661,1,15346,4819,1,0.0
61,22416,0,26462,5919,0,0.0
34,10510,2,44970,2810,0,0.0
62,45200,2,24432,3415,0,0.0
19,11906,0,18174,1716,1,0.0
42,35534,0,22183,289,0,0.0
30,26448,0,34697,4697,0,0.0
56,47696,0,10611,15331,0,0.0
45,14710,2,27393,15775,1,0.0
59,48892,2,30871,609,1,0.0
23,25583,1,10263,2353,0,0.0
20,27184,1,46394,16919,1,0.0
52,34853,1,26954,19675,0,0.0
35,16109,2,16996,8948,0,0.0
28,16659,2,15805,15985,1,0.0
37,11238,2,14107,7157,0,0.0
22,25064,1,15467,3849,0,0.0
36,41115,0,26024,8069,1,0.0
39,41952,0,46607,8545,0,0.0
